serid,type,time
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation-PatchPrediction,9.75841
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation-MergeResult,0.06978
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation,1.69854
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-PostProcessingAndDetection,18.23028
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungSeg-StageOneLungSegPrediction,0.07538
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungSeg-LungSegPrediction,0.03254
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-PostProcessingAndDetection,14.58530
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungSeg-StageOneLungSegPrediction,0.10373
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungSeg-LungSegPrediction,0.05436
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-PostProcessingAndDetection,14.47674
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungSeg-StageOneLungSegPrediction,0.07741
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungSeg-LungSegPrediction,0.02926
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-PostProcessingAndDetection,19.25552
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungSeg-StageOneLungSegPrediction,0.07790
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungSeg-LungSegPrediction,0.04542
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-PostProcessingAndDetection,16.74989
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungSeg-StageOneLungSegPrediction,0.07721
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungSeg-LungSegPrediction,0.02781
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-Dbscan,50.11002
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-Relocate,0.00316
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-AirwayModel,0.23449
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00042
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Preprocess-Cpp,42.94350
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Preprocess-Cpp,34.57035
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00049
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00069
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,1.00168
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Preprocess-Cpp,40.65117
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Preprocess-Python,17.67128
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-PrepareLoader,0.00008
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00204
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Preprocess-Cpp,42.70179
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00250
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-GeneratePatches,7.97193
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-SplitPatches,0.00016
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00230
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Preprocess-Cpp,43.93973
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Preprocess-Python,33.59024
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00056
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Preprocess-Python,27.47411
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-PrepareLoader,0.00009
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,1.00121
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-GeneratePatches,14.21629
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-SplitPatches,0.00034
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Preprocess-Cpp,42.29075
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Preprocess-Python,26.80215
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Preprocess-Python,24.34271
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00068
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00062
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-GeneratePatches,13.74374
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-SplitPatches,0.00028
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-GeneratePatches,10.08323
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-SplitPatches,0.00022
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00259
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Preprocess-Cpp,38.57116
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-GeneratePatches,12.05803
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-SplitPatches,0.00016
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Preprocess-Python,23.04395
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00060
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,1.00645
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Preprocess-Python,15.40910
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-PrepareLoader,0.00005
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-GeneratePatches,12.14516
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-SplitPatches,0.00025
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00274
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-GeneratePatches,8.60842
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-SplitPatches,0.00018
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00048
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-FpAreaCheck,0.00059
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-NoduleSegmentation,75.12894
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-DensityClassification,9.87570
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,PostProcess-MaliClassification,17.56304
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-FissurePreproc,1.15827
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-2ModelPredict,82.00817
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-2ModelGetPbb,0.95573
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-Concat,0.00008
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-Dbscan,1.58047
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,Detection-Relocate,0.00065
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-FissureSegmentation-SlidingWindow,12.43625
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-AirwayModel,0.61129
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-FpAreaCheck,0.00030
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-FpAreaCheck,0.00055
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-FpAreaCheck,0.00055
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-NoduleSegmentation,6.94128
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-DensityClassification,1.92254
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,PostProcess-MaliClassification,3.42811
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-FissurePreproc,0.98071
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-FissureSegmentation-SlidingWindow,9.41785
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-FissureSegmentation-PatchPrediction,42.54347
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-FissureSegmentation-MergeResult,0.04796
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-FissureSegmentation,1.15827
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-FissureSegmentation-PatchPrediction,31.46676
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungLeaf-PostProcessingAndDetection,11.56980
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-FissureSegmentation-MergeResult,0.02913
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-FissureSegmentation,0.98071
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungSeg-StageOneLungSegPrediction,0.17343
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,LungSeg-LungSegPrediction,0.16014
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungLeaf-PostProcessingAndDetection,8.38469
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungSeg-StageOneLungSegPrediction,0.05298
1.3.12.2.1107.5.1.4.67176.30000016101800022939400062459,LungSeg-LungSegPrediction,0.01434
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Preprocess-Cpp,30.08872
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Preprocess-Cpp,29.11149
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Preprocess-Python,16.71327
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-PrepareLoader,0.00006
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Preprocess-Python,15.41863
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-PrepareLoader,0.00007
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-GeneratePatches,10.52366
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-SplitPatches,0.00016
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-GeneratePatches,7.66360
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-SplitPatches,0.00012
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-2ModelPredict,200.75493
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-2ModelGetPbb,1.12532
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-Concat,0.00013
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-Dbscan,0.58204
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,Detection-Relocate,0.00064
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-AirwayModel,1.35104
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-FpAreaCheck,0.00041
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-2ModelPredict,234.31529
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-2ModelGetPbb,1.35077
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-Concat,0.00010
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-FpAreaCheck,0.00229
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-Dbscan,2.67962
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,Detection-Relocate,0.00060
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-AirwayModel,1.14851
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-FpAreaCheck,0.00046
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-FpAreaCheck,0.00227
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-FpAreaCheck,0.00058
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-FpAreaCheck,0.00053
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-NoduleSegmentation,6.05558
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-DensityClassification,1.28448
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,PostProcess-MaliClassification,1.62849
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-FissurePreproc,1.38093
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-NoduleSegmentation,12.59840
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-DensityClassification,3.39805
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,PostProcess-MaliClassification,4.99821
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-FissurePreproc,1.32176
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-FissureSegmentation-SlidingWindow,14.48672
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-FissureSegmentation-SlidingWindow,12.47229
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-2ModelPredict,302.65113
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-2ModelGetPbb,1.80482
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-Concat,0.00013
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-2ModelPredict,287.02792
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-2ModelGetPbb,1.52757
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-Concat,0.00016
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-Dbscan,7.35288
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,Detection-Relocate,0.00120
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-FissureSegmentation-PatchPrediction,30.53197
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-AirwayModel,0.90329
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-FpAreaCheck,0.00044
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-FissureSegmentation-MergeResult,0.04115
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-FissureSegmentation,1.32176
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-FissureSegmentation-PatchPrediction,35.03827
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-FissureSegmentation-MergeResult,0.04047
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-FissureSegmentation,1.38093
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-FpAreaCheck,0.00062
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-FpAreaCheck,0.00056
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-2ModelPredict,315.76098
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-2ModelGetPbb,1.91948
1.3.12.2.1107.5.1.4.67176.30000016102523593033900038730,Detection-Concat,0.00020
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-FpAreaCheck,0.00061
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-2ModelPredict,294.02238
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungLeaf-PostProcessingAndDetection,13.28200
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungSeg-StageOneLungSegPrediction,0.09480
1.3.12.2.1107.5.1.4.67176.30000016110223521373500071004,LungSeg-LungSegPrediction,0.03629
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-2ModelGetPbb,1.61627
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-Concat,0.00019
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-NoduleSegmentation,12.35747
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-DensityClassification,2.05775
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,PostProcess-MaliClassification,2.94038
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,LungLeaf-FissurePreproc,2.01630
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungLeaf-PostProcessingAndDetection,15.85919
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungSeg-StageOneLungSegPrediction,0.03991
1.3.12.2.1107.5.1.4.67176.30000016103023502928700013011,LungSeg-LungSegPrediction,0.00926
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-Dbscan,17.92338
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,Detection-Relocate,0.00197
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-AirwayModel,0.56930
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00044
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00057
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,LungLeaf-FissureSegmentation-SlidingWindow,14.31104
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00047
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-2ModelPredict,149.53817
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-2ModelGetPbb,1.13339
1.3.12.2.1107.5.1.4.67176.30000016110706174863700012111,Detection-Concat,0.00014
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00038
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00053
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-Dbscan,23.43283
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,Detection-Relocate,0.00210
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00047
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-2ModelPredict,165.48312
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-2ModelGetPbb,1.34784
1.3.12.2.1107.5.1.4.67176.30000016110706174863700008480,Detection-Concat,0.00013
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00050
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,LungLeaf-FissureSegmentation-PatchPrediction,9.50373
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,LungLeaf-FissureSegmentation-MergeResult,0.05179
1.3.12.2.1107.5.1.4.67176.30000016110223521373500001551,LungLeaf-FissureSegmentation,2.01630
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-AirwayModel,0.32878
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-FpAreaCheck,0.00043
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,1.00169
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00058
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-FpAreaCheck,0.00051
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00056
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-FpAreaCheck,0.00045
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00054
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-FpAreaCheck,0.00055
1.3.12.2.1107.5.1.4.67176.30000016101800022939400009681,PostProcess-FpAreaCheck,0.00256
1.3.12.2.1107.5.1.4.67176.30000016110223521373500050243,PostProcess-FpAreaCheck,0.00045
